"Date","y*(t)","y*(t-1)","y*(t-2)","g(t)","g(t-1)","g(t-2)","z(t)","z(t-1)","z(t-2)"
1992-01-01,919.216274349213,918.355576346355,917.961446060881,0.70713531023615,0.706501924702818,0.704937941060588,-0.968721312886707,-0.960352741501949,-0.952260183723186
1992-04-01,919.920756285157,919.216274349213,918.355576346355,0.707932183242399,0.707135310236151,0.706501924702818,-0.976728285053242,-0.968721312886712,-0.960352741501944
1992-07-01,920.569427259675,919.920756285157,919.216274349213,0.70934043254222,0.7079321832424,0.707135310236151,-0.984015227382231,-0.976728285053225,-0.968721312886715
1992-10-01,921.35510800179,920.569427259675,919.920756285157,0.711090167706785,0.709340432542221,0.7079321832424,-0.989497670181492,-0.984015227382235,-0.976728285053238
1993-01-01,921.646116067396,921.35510800179,920.569427259675,0.715914147767241,0.711090167706785,0.709340432542221,-0.992923958910145,-0.989497670181502,-0.984015227382234
1993-04-01,922.260860125574,921.646116067396,921.35510800179,0.721835628605454,0.715914147767241,0.711090167706784,-0.994990920824762,-0.992923958910155,-0.989497670181493
1993-07-01,922.715811887551,922.260860125574,921.646116067396,0.729339026392761,0.721835628605454,0.715914147767241,-0.996649772370185,-0.994990920824755,-0.992923958910158
1993-10-01,923.679997195785,922.715811887551,922.260860125574,0.735619080283838,0.729339026392761,0.721835628605454,-0.998259593218033,-0.996649772370162,-0.994990920824732
1994-01-01,924.334032256844,923.679997195785,922.715811887551,0.742438951110506,0.735619080283838,0.72933902639276,-0.999608574143129,-0.998259593218021,-0.996649772370151
1994-04-01,925.314014051658,924.334032256844,923.679997195785,0.748268074854491,0.742438951110505,0.735619080283837,-1.00031114636699,-0.99960857414313,-0.998259593218015
1994-07-01,925.850721022136,925.314014051658,924.334032256844,0.755495076480728,0.748268074854491,0.742438951110505,-1.0003420554742,-1.00031114636697,-0.999608574143104
1994-10-01,926.881388802899,925.850721022136,925.314014051658,0.761622531021052,0.755495076480726,0.74826807485449,-0.999507652430752,-1.00034205547422,-1.00031114636697
1995-01-01,927.488510170716,926.881388802899,925.850721022136,0.769176233941296,0.761622531021052,0.755495076480727,-0.997201796656056,-0.999507652430743,-1.00034205547421
1995-04-01,928.125537040826,927.488510170716,926.881388802899,0.777634896177161,0.769176233941296,0.761622531021053,-0.994399470084304,-0.997201796656056,-0.999507652430734
1995-07-01,929.113084954187,928.125537040826,927.488510170716,0.785026168503242,0.77763489617716,0.769176233941296,-0.991490227130203,-0.994399470084296,-0.997201796656048
1995-10-01,929.94035453223,929.113084954187,928.125537040826,0.792247839997204,0.785026168503243,0.777634896177161,-0.988450087438936,-0.991490227130195,-0.994399470084287
1996-01-01,930.723310575307,929.94035453223,929.113084954187,0.799139722531773,0.792247839997203,0.785026168503242,-0.986327014520383,-0.988450087438943,-0.991490227130186
1996-04-01,932.055762354814,930.723310575307,929.94035453223,0.802952357965406,0.799139722531772,0.792247839997203,-0.984821322504913,-0.986327014520379,-0.988450087438946
1996-07-01,932.874426659343,932.055762354814,930.723310575307,0.806772169608688,0.802952357965406,0.799139722531772,-0.983096940125788,-0.984821322504921,-0.986327014520379
1996-10-01,933.858380291484,932.874426659343,932.055762354814,0.809718353557774,0.806772169608688,0.802952357965405,-0.981216193071467,-0.983096940125793,-0.984821322504912
1997-01-01,934.534620159569,933.858380291484,932.874426659343,0.813049741597891,0.809718353557774,0.806772169608688,-0.980113682221415,-0.981216193071471,-0.983096940125797
1997-04-01,935.831909863752,934.534620159569,933.858380291484,0.81332403560715,0.81304974159789,0.809718353557774,-0.980203734985927,-0.980113682221422,-0.981216193071471
1997-07-01,936.842352118329,935.831909863752,934.534620159569,0.812476297504421,0.81332403560715,0.81304974159789,-0.98048303841876,-0.980203734985918,-0.980113682221398
1997-10-01,937.659453435068,936.842352118329,935.831909863752,0.811509583100244,0.812476297504421,0.81332403560715,-0.980990971524925,-0.980483038418761,-0.980203734985908
1998-01-01,938.60030426989,937.659453435068,936.842352118329,0.809601992648061,0.811509583100243,0.812476297504421,-0.982118266713908,-0.980990971524914,-0.980483038418763
1998-04-01,939.458003967628,938.60030426989,937.659453435068,0.806957896890989,0.809601992648061,0.811509583100243,-0.984411416380638,-0.982118266713905,-0.980990971524911
1998-07-01,940.47050698676,939.458003967628,938.60030426989,0.802452376166619,0.806957896890989,0.809601992648061,-0.988574981980724,-0.98441141638064,-0.982118266713907
1998-10-01,941.707336171479,940.47050698676,939.458003967628,0.795133162131315,0.802452376166619,0.806957896890989,-0.993981066808828,-0.988574981980728,-0.98441141638063
1999-01-01,942.524527080534,941.707336171479,940.47050698676,0.787467818619284,0.795133162131315,0.802452376166619,-0.999942059507235,-0.993981066808822,-0.988574981980727
1999-04-01,943.265849735453,942.524527080534,941.707336171479,0.779473826237309,0.787467818619284,0.795133162131315,-1.00728958256184,-0.999942059507248,-0.993981066808829
1999-07-01,944.259034820805,943.265849735453,942.524527080534,0.769470566002793,0.779473826237309,0.787467818619283,-1.01676062678395,-1.00728958256184,-0.999942059507253
1999-10-01,945.479041081698,944.259034820805,943.265849735453,0.756658799095058,0.769470566002794,0.77947382623731,-1.02725458724816,-1.01676062678395,-1.00728958256183
2000-01-01,945.868975932645,945.479041081698,944.259034820805,0.74517422561147,0.756658799095058,0.769470566002794,-1.03923610935529,-1.02725458724816,-1.01676062678395
2000-04-01,947.307638901431,945.868975932645,945.479041081698,0.72958745177518,0.74517422561147,0.756658799095059,-1.05225786927175,-1.03923610935528,-1.02725458724813
2000-07-01,947.688500902345,947.307638901431,945.868975932645,0.715945449927593,0.72958745177518,0.74517422561147,-1.06504218226648,-1.05225786927176,-1.03923610935529
2000-10-01,948.579399008536,947.688500902345,947.307638901431,0.701528948836823,0.715945449927593,0.72958745177518,-1.0774588237077,-1.06504218226647,-1.05225786927175
2001-01-01,948.891328238165,948.579399008536,947.688500902345,0.689301601014176,0.701528948836823,0.715945449927593,-1.08957042163398,-1.07745882370771,-1.06504218226648
2001-04-01,949.856074946137,948.891328238165,948.579399008536,0.675889234596722,0.689301601014176,0.701528948836823,-1.10102003640807,-1.08957042163397,-1.0774588237077
2001-07-01,950.052159378611,949.856074946137,948.891328238165,0.66547733404008,0.675889234596722,0.689301601014176,-1.11135728328973,-1.10102003640807,-1.08957042163397
2001-10-01,950.597510033215,950.052159378611,949.856074946137,0.655682692403248,0.66547733404008,0.675889234596722,-1.12174016837634,-1.11135728328972,-1.10102003640806
2002-01-01,951.352355589458,950.597510033215,950.052159378611,0.645492108890624,0.655682692403247,0.66547733404008,-1.13181050478053,-1.12174016837634,-1.11135728328972
2002-04-01,951.924401925069,951.352355589458,950.597510033215,0.636203963104554,0.645492108890624,0.655682692403247,-1.14063827083596,-1.13181050478055,-1.12174016837635
2002-07-01,952.409469451748,951.924401925069,951.352355589458,0.628416598607255,0.636203963104554,0.645492108890624,-1.1477711192825,-1.14063827083596,-1.13181050478056
2002-10-01,952.712977051169,952.409469451748,951.924401925069,0.622854219918344,0.628416598607255,0.636203963104553,-1.15368330100684,-1.14777111928249,-1.14063827083595
2003-01-01,953.187609668387,952.712977051169,952.409469451748,0.618122369370062,0.622854219918344,0.628416598607255,-1.15948505893262,-1.15368330100683,-1.14777111928248
2003-04-01,953.749109742583,953.187609668387,952.712977051169,0.613275637547741,0.618122369370062,0.622854219918344,-1.16629033288326,-1.15948505893264,-1.15368330100683
2003-07-01,954.737595502598,953.749109742583,953.187609668387,0.606130395261139,0.613275637547741,0.618122369370062,-1.17384964887629,-1.16629033288326,-1.15948505893266
2003-10-01,955.435888239986,954.737595502598,953.749109742583,0.598743822723848,0.606130395261139,0.61327563754774,-1.18081199665,-1.17384964887629,-1.16629033288326
